time_s,across_wind_force_kN,along_wind_force_kN
5070.0,-9.362740,27.618359
5071.0,14.230202,9.402918
5072.0,5.766907,-15.151969
5073.0,11.677375,-20.941541
5074.0,43.868492,-16.932811
5075.0,32.658687,-16.689035
5076.0,1.772398,-6.702635
5077.0,-19.342080,17.804932
5078.0,-23.473519,30.179602
5079.0,-11.116718,17.680602
5080.0,-29.865941,2.491057
5081.0,-35.581156,-4.035293
5082.0,5.193859,-15.895738
5083.0,28.253091,-28.972593
5084.0,29.898087,-19.844149
5085.0,18.485886,5.802227
5086.0,13.125025,18.896489
5087.0,26.749442,17.551900
5088.0,-1.778127,18.773021
5089.0,-40.141262,15.032064
5090.0,-33.646940,-7.165861
5091.0,-19.097594,-27.961864
5092.0,-5.798001,-23.936221
5093.0,-6.946827,-8.705061
5094.0,-0.999304,-1.143674
5095.0,40.155846,8.899061
5096.0,43.654887,26.221514
5097.0,12.517037,27.448625
5098.0,-0.778347,5.016569
5099.0,-7.652538,-14.155607
5100.0,-7.746060,-16.823318
5101.0,-28.794837,-18.877060
5102.0,-48.569258,-20.793823
5103.0,-12.784461,-4.279287
5104.0,15.636962,21.513533
5105.0,15.130157,27.347227
5106.0,17.685319,14.751286
5107.0,21.882472,6.085433
5108.0,37.686883,-1.588666
5109.0,19.119609,-20.008499
5110.0,-27.448545,-31.025421
5111.0,-28.242412,-15.713579
5112.0,-17.965511,6.962943
5113.0,-20.824465,14.573317
5114.0,-21.992541,17.320484
5115.0,-16.011493,23.469026
5116.0,25.414459,14.781208
5117.0,45.197953,-11.708085
5118.0,18.230901,-27.079701
5119.0,12.200791,-19.836285
5120.0,13.280226,-10.606034
5121.0,3.017976,-5.155588
5122.0,-20.270770,11.464940
5123.0,-49.818485,30.040376
5124.0,-27.915666,24.600530
5125.0,2.868101,1.973867
5126.0,-2.910639,-10.681952
5127.0,4.929658,-14.476862
5128.0,23.295606,-23.055317
5129.0,41.419757,-22.811141
5130.0,35.375350,0.000000
5131.0,-8.763594,22.827127
5132.0,-17.585671,23.087642
5133.0,-7.155914,14.507318
5134.0,-24.989449,10.711925
5135.0,-35.065232,-1.980793
5136.0,-29.053122,-24.704139
5137.0,5.194407,-30.188028
5138.0,35.696433,-11.529362
5139.0,17.439640,5.188188
5140.0,15.773630,10.680573
5141.0,31.755904,19.989680
5142.0,18.892588,27.308211
5143.0,-7.327678,11.815146
5144.0,-39.210407,-14.926807
5145.0,-34.353331,-23.716782
5146.0,-6.970601,-17.515573
5147.0,-18.108203,-14.747767
5148.0,-15.520476,-7.051218
5149.0,15.801305,15.923912
5150.0,37.698645,31.462672
5151.0,41.346331,20.304654
5152.0,9.621915,1.613306
5153.0,-4.006776,-6.184129
5154.0,9.052725,-15.000985
5155.0,-16.362021,-27.829530
5156.0,-41.595104,-21.908209
5157.0,-36.979164,4.360828
5158.0,-13.124500,21.204800
5159.0,17.613557,19.263551
5160.0,9.873789,17.179703
5161.0,9.634342,14.465529
5162.0,40.859613,-5.129964
5163.0,35.367512,-28.088569
5164.0,6.387885,-26.851475
5165.0,-20.982222,-9.119179
5166.0,-28.902845,1.172776
5167.0,-11.094406,8.932749
5168.0,-25.987444,24.579303
5169.0,-36.305935,28.732970
5170.0,0.619480,7.368566
5171.0,28.055047,-15.467967
5172.0,35.398019,-19.330746
5173.0,20.809624,-18.085819
5174.0,9.213966,-19.484736
5175.0,25.187705,-5.986973
5176.0,2.130654,20.490094
5177.0,-38.414735,29.936259
5178.0,-38.233619,16.435741
5179.0,-23.227330,4.175245
5180.0,-2.986576,-2.579220
5181.0,-3.196908,-18.318904
5182.0,-3.436771,-31.290562
5183.0,37.120050,-18.472997
5184.0,46.833224,6.958882
5185.0,17.528346,17.338910
5186.0,-1.876123,17.604186
5187.0,-12.671354,21.786706
5188.0,-7.641673,15.774216
5189.0,-24.925501,-9.795731
5190.0,-49.826770,-28.791694
5191.0,-17.987245,-22.479822
5192.0,15.087042,-9.609067
5193.0,20.258790,-3.429880
5194.0,20.050419,10.184171
5195.0,18.267453,29.291181
5196.0,36.552300,27.180927
5197.0,23.774557,3.330494
5198.0,-25.371559,-13.081551
5199.0,-32.768829,-15.852079
5200.0,-22.141360,-21.475464
5201.0,-18.523801,-22.892696
5202.0,-18.750043,-2.349230
5203.0,-18.999122,23.301299
5204.0,21.931099,26.152345
5205.0,48.566040,14.739609
5206.0,23.520901,8.676457
5207.0,11.551580,-1.453793
5208.0,8.941902,-23.183478
5209.0,3.489592,-32.052581
5210.0,-16.127570,-13.978237
5211.0,-51.246674,6.652646
5212.0,-33.743346,12.891737
5213.0,1.886808,18.975231
5214.0,1.645767,26.517678
5215.0,6.892654,14.066534
5216.0,19.747774,-14.073008
5217.0,40.496594,-26.554310
5218.0,40.715974,-19.018939
5219.0,-6.038186,-12.933328
5220.0,-21.823433,-6.680253
5221.0,-11.009870,14.049165
5222.0,-22.867504,32.244874
5223.0,-32.328022,23.344029
5224.0,-32.593250,1.465208
5225.0,0.971500,-8.752630
5226.0,38.835303,-14.882692
5227.0,22.789824,-26.430506
5228.0,15.279341,-23.570794
5229.0,28.105998,2.378586
5230.0,19.980882,23.200069
5231.0,-2.690309,21.783813
5232.0,-40.347558,16.094462
5233.0,-40.542959,13.293774
5234.0,-8.335497,-3.387633
5235.0,-14.100709,-27.672639
5236.0,-14.321798,-29.848440
5237.0,11.972660,-10.387446
5238.0,36.702352,3.501549
5239.0,47.042646,9.818849
5240.0,13.078752,22.991651
5241.0,-7.786659,29.474216
5242.0,5.785596,10.037129
5243.0,-13.924908,-16.177741
5244.0,-39.154837,-22.364488
5245.0,-40.923900,-18.087579
5246.0,-18.110136,-17.831308
5247.0,20.127439,-7.163044
5248.0,15.006995,19.032335
5249.0,8.917081,32.267434
5250.0,37.595469,18.908047
5251.0,37.164621,2.664597
5252.0,11.614044,-4.317385
5253.0,-21.460808,-17.010756
5254.0,-34.993823,-31.011811
5255.0,-12.653070,-21.245579
5256.0,-22.290933,6.213362
5257.0,-35.970877,20.239905
5258.0,-3.844415,18.803834
5259.0,26.714684,20.116428
5260.0,40.976067,16.111250
5261.0,24.779371,-7.681968
5262.0,5.935014,-29.982181
5263.0,22.569545,-25.671142
5264.0,5.335092,-9.337990
5265.0,-35.881730,-1.227087
5266.0,-42.329037,9.550110
5267.0,-28.707255,28.145730
5268.0,-1.282105,29.469001
5269.0,1.456575,5.386929
5270.0,-4.696670,-15.203795
5271.0,33.724305,-18.072730
5272.0,49.184689,-20.283111
5273.0,23.289839,-22.347151
5274.0,-1.580252,-4.599879
5275.0,-18.178492,23.129877
5276.0,-9.085487,29.407697
5277.0,-21.180560,15.865846
5278.0,-50.115026,6.546512
5279.0,-23.293433,-1.709369
5280.0,13.214368,-21.532865
5281.0,25.293206,-33.395552
5282.0,24.057030,-16.917228
5283.0,15.355440,7.497726
5284.0,34.428787,15.695577
5285.0,27.951515,18.657806
5286.0,-22.294641,25.285803
5287.0,-36.718251,15.928403
5288.0,-27.661172,-12.619098
5289.0,-17.480790,-29.192142
5290.0,-14.728318,-21.387576
5291.0,-20.956083,-11.437546
5292.0,17.877557,-5.560786
5293.0,51.072316,12.368225
5294.0,29.627246,32.412912
5295.0,12.438552,26.548119
5296.0,4.312417,2.130509
5297.0,2.512461,-11.531653
5298.0,-11.980366,-15.631133
5299.0,-51.653338,-24.897842
5300.0,-39.823340,-24.638352
5301.0,-0.575988,-0.000000
5302.0,5.928970,24.663941
5303.0,10.377782,24.949584
5304.0,16.887848,15.679884
5305.0,38.561048,11.579632
5306.0,45.717461,-2.141594
5307.0,-2.087039,-26.713968
5308.0,-25.356152,-32.649263
5309.0,-16.111092,-12.471346
5310.0,-22.024534,5.612970
5311.0,-28.888898,11.556863
5312.0,-35.199745,21.633119
5313.0,-4.052332,29.557924
5314.0,40.970453,12.790473
5315.0,28.949409,-16.161468
5316.0,16.353896,-25.682392
5317.0,24.300312,-18.970089
5318.0,19.743239,-15.974823
5319.0,2.100180,-7.639030
5320.0,-40.301536,17.253913
5321.0,-47.023824,34.095469
5322.0,-11.289611,22.006926
5323.0,-10.486901,1.748811
5324.0,-11.761608,-6.704497
5325.0,8.739121,-16.265544
5326.0,34.598360,-30.179729
5327.0,52.415132,-23.761642
5328.0,17.945941,4.730404
5329.0,-10.727904,23.005012
5330.0,1.392519,20.901776
5331.0,-12.674839,18.643203
5332.0,-36.009956,15.699894
5333.0,-43.960933,-5.568442
5334.0,-24.068770,-30.493375
5335.0,21.443482,-29.154122
5336.0,20.887200,-9.902458
5337.0,9.717064,1.273670
5338.0,34.199905,9.702457
5339.0,37.729203,26.700537
5340.0,17.119460,31.216507
5341.0,-20.555961,8.006443
5342.0,-41.306380,-16.809011
5343.0,-15.844036,-21.009190
5344.0,-19.023136,-19.658489
5345.0,-34.394749,-21.181526
5346.0,-7.846058,-6.509089
5347.0,24.134711,22.279558
5348.0,46.141393,32.554372
5349.0,30.251008,17.875151
5350.0,3.599250,4.541408
5351.0,18.913337,-2.805721
5352.0,7.495744,-19.929791
5353.0,-32.558946,-34.045773
5354.0,-45.476007,-20.101720
5355.0,-35.233143,7.573225
5356.0,-0.950437,18.871576
5357.0,6.770063,19.162264
5358.0,-4.524901,23.717363
5359.0,30.115774,17.173786
5360.0,50.326464,-10.665912
5361.0,29.407405,-31.352399
5362.0,0.266783,-24.481516
5363.0,-23.774682,-10.465693
5364.0,-12.145557,-3.735997
5365.0,-17.826065,11.094140
5366.0,-49.190774,31.911307
5367.0,-28.257041,29.614967
5368.0,9.970221,3.629062
5369.0,29.777903,-14.255525
5370.0,29.556408,-17.276187
5371.0,13.438540,-23.406767
5372.0,31.291990,-24.953558
5373.0,31.205175,-2.560927
5374.0,-18.291305,25.403143
5375.0,-39.633259,28.513666
5376.0,-34.208913,16.071744
5377.0,-17.911990,9.461359
5378.0,-10.121831,-1.585431
5379.0,-21.551949,-25.284613
5380.0,13.474356,-34.960147
5381.0,52.310246,-15.247360
5382.0,36.110316,7.257184
5383.0,14.971041,14.064236
5384.0,-0.276784,20.702475
5385.0,-0.030076,28.933477
5386.0,-8.147981,15.349055
5387.0,-50.781592,-15.357143
5388.0,-45.621709,-28.979234
5389.0,-4.513885,-20.757070
5390.0,9.538262,-14.116188
5391.0,15.282814,-7.291668
5392.0,15.018228,15.335956
5393.0,35.575844,35.200342
5394.0,49.842870,25.485158
5395.0,2.927554,1.599689
5396.0,-27.752064,-9.556508
5397.0,-22.173710,-16.250469
5398.0,-22.670317,-28.861119
5399.0,-24.898675,-25.739771
5400.0,-36.471131,2.597596
5401.0,-9.553233,25.337499
5402.0,41.721801,23.791927
5403.0,35.459999,17.578949
5404.0,19.095201,14.520613
5405.0,20.607923,-3.700435
5406.0,17.989942,-30.229166
5407.0,6.649390,-32.607383
5408.0,-38.856406,-11.348051
5409.0,-53.208882,3.825519
5410.0,-15.779533,10.727733
5411.0,-7.620239,25.120843
5412.0,-7.858964,32.204941
5413.0,6.452954,10.967444
5414.0,31.370910,-17.677831
5415.0,56.878131,-24.439073
5416.0,23.967493,-19.766073
5417.0,-12.441372,-19.486633
5418.0,-3.897001,-7.828245
5419.0,-12.870899,20.800392
5420.0,-32.295413,35.265987
5421.0,-45.639112,20.665693
5422.0,-30.575881,2.912366
5423.0,21.250975,-4.718956
5424.0,27.067872,-18.593405
5425.0,12.162981,-33.897848
5426.0,30.918688,-23.223237
5427.0,36.793721,6.791873
5428.0,22.427291,22.124811
5429.0,-18.131855,20.555365
5430.0,-47.253667,21.990589
5431.0,-20.589581,17.612539
5432.0,-16.520346,-8.397914
5433.0,-31.509003,-32.776902
5434.0,-10.946756,-28.064359
5435.0,20.350722,-10.208645
5436.0,50.314275,-1.341512
5437.0,36.903061,10.440736
5438.0,2.551194,30.770783
5439.0,14.390385,32.217679
5440.0,8.257895,5.889418
5441.0,-28.610394,-16.622065
5442.0,-47.204643,-19.758687
5443.0,-42.313640,-22.175313
5444.0,-2.216422,-24.431928
5445.0,12.335363,-5.029003
5446.0,-2.729966,25.287634
5447.0,26.575501,32.151025
5448.0,49.935381,17.345847
5449.0,35.331305,7.157151
5450.0,3.711757,-1.868803
5451.0,-28.924684,-23.541089
5452.0,-16.753154,-36.509838
5453.0,-15.221374,-18.494668
5454.0,-46.930037,8.196766
5455.0,-32.335242,17.158738
5456.0,5.460172,20.396857
5457.0,33.184020,27.642263
5458.0,36.214674,17.412566
5459.0,12.833382,-13.794694
5460.0,27.276163,-31.911150
5461.0,33.068986,-23.379237
5462.0,-13.602342,-12.502401
5463.0,-41.058215,-6.078383
5464.0,-41.276951,13.519174
5465.0,-19.976077,35.428376
5466.0,-5.287639,29.017292
5467.0,-20.520470,2.328605
5468.0,9.092444,-12.603558
5469.0,51.947193,-17.083647
5470.0,42.370574,-27.210713
5471.0,19.129683,-26.926351
5472.0,-4.369462,-0.000000
5473.0,-4.113381,26.952693
5474.0,-5.049104,27.263979
5475.0,-48.509182,17.133834
5476.0,-50.503925,12.652950
5477.0,-9.747601,-2.340018
5478.0,12.014554,-29.188024
5479.0,21.318848,-35.671685
5480.0,14.461637,-13.625332
5481.0,31.673356,6.132104
5482.0,52.535443,12.625231
5483.0,8.656474,23.632009
5484.0,-28.597668,32.287702
5485.0,-28.720843,13.971115
5486.0,-24.947605,-17.652493
5487.0,-20.672031,-28.050528
5488.0,-36.076144,-20.718334
5489.0,-15.041897,-17.446205
5490.0,40.802931,-8.342230
5491.0,41.703989,18.841266
5492.0,23.461252,37.230363
5493.0,17.416118,24.029109
5494.0,14.677178,1.909406
5495.0,10.457368,-7.319788
5496.0,-35.951244,-17.757313
5497.0,-58.414441,-32.945788
5498.0,-21.564627,-25.938001
5499.0,-5.901738,5.163370
5500.0,-2.820395,25.109158
5501.0,5.485531,22.812193
5502.0,27.188035,20.345956
5503.0,59.835653,17.132771
5504.0,30.685849,-6.076276
5505.0,-12.572041,-33.272213
5506.0,-9.663443,-31.808865
5507.0,-14.701004,-10.803458
5508.0,-28.315573,1.389466
5509.0,-45.588449,10.583843
5510.0,-37.032369,29.124062
5511.0,19.353665,34.047570
5512.0,32.946977,8.731942
5513.0,16.236289,-18.330844
5514.0,28.115273,-22.909637
5515.0,34.244282,-21.435184
5516.0,26.952917,-23.094155
5517.0,-14.227836,-7.096307
5518.0,-52.161957,24.287660
5519.0,-26.614593,35.485827
5520.0,-15.160161,19.483251
5521.0,-27.437173,4.949575
5522.0,-12.690137,-3.057646
5523.0,15.596425,-21.717520
5524.0,52.919264,-37.096686
5525.0,44.204334,-21.901263
5526.0,3.087908,8.250503
5527.0,9.363733,20.557530
5528.0,7.341978,20.872399
5529.0,-24.377941,25.831780
5530.0,-47.140726,18.703202
5531.0,-49.280450,-11.614740
5532.0,-5.172898,-34.138423
5533.0,17.592997,-26.654575
5534.0,0.725263,-11.393622
5535.0,23.505425,-4.066870
5536.0,47.854079,12.075552
5537.0,40.406181,34.730986
5538.0,8.610213,32.228682
5539.0,-33.017842,3.948972
5540.0,-22.634734,-15.510681
5541.0,-13.763420,-18.795467
5542.0,-43.410716,-25.462665
5543.0,-34.972375,-27.142616
5544.0,-0.000000,-2.785306
5545.0,35.002317,27.626069
5546.0,43.485083,31.005614
5547.0,13.798802,17.474530
5548.0,22.712350,10.286104
5549.0,33.159426,-1.723452
5550.0,-8.654537,-27.482878
5551.0,-40.648952,-37.995560
5552.0,-48.182807,-16.569430
5553.0,-23.687149,7.885586
5554.0,-0.731495,15.280394
5555.0,-17.759368,22.490175
5556.0,5.226285,31.428451
5557.0,49.831644,16.670761
5558.0,47.708766,-16.677664
5559.0,24.692794,-31.467508
5560.0,-7.443164,-22.536777
5561.0,-9.500899,-15.324739
5562.0,-3.135821,-7.915022
5563.0,-44.928589,16.645055
5564.0,-53.832275,38.200587
5565.0,-15.879066,27.654061
5566.0,12.931148,1.735623
5567.0,27.982140,-10.367321
5568.0,15.474481,-17.627088
5569.0,27.189596,-31.302195
5570.0,53.334390,-27.913411
5571.0,14.560047,2.816606
5572.0,-27.605782,27.470344
5573.0,-35.103677,25.791433
5574.0,-28.845430,19.053901
5575.0,-16.672147,15.736957
5576.0,-33.860261,-4.009895
5577.0,-19.907090,-32.752955
5578.0,38.123766,-35.325148
5579.0,46.971965,-12.292288
5580.0,29.199724,4.143285
5581.0,15.172941,11.617296
5582.0,9.982145,27.200297
5583.0,12.997711,34.866143
5584.0,-31.751789,11.872124
5585.0,-61.966779,-19.133449
5586.0,-28.180285,-26.447824
5587.0,-5.690557,-21.387803
5588.0,2.928292,-21.082535
5589.0,6.132714,-8.468185
5590.0,22.427597,22.497641
5591.0,60.803552,38.138246
5592.0,37.453327,22.345677
5593.0,-10.903513,3.148676
5594.0,-15.316306,-5.101127
5595.0,-18.189891,-20.096344
5596.0,-24.524320,-36.632602
5597.0,-43.630508,-25.093173
5598.0,-42.723885,7.337688
5599.0,15.763349,23.899332
5600.0,37.838361,22.200747
5601.0,21.700087,23.747347
5602.0,26.210368,19.016726
5603.0,30.200016,-9.066098
5604.0,30.095816,-35.379505
5605.0,-9.117628,-30.288204
5606.0,-55.380685,-11.015919
5607.0,-33.416802,-1.447375
5608.0,-15.270488,11.262926
5609.0,-22.530127,33.188827
5610.0,-12.707841,34.744058
5611.0,10.318721,6.350257
5612.0,53.507788,-17.919925
5613.0,51.437439,-21.298120
5614.0,5.358374,-23.899268
5615.0,4.368986,-26.327156
5616.0,4.644858,-5.418251
5617.0,-20.352360,27.240568
5618.0,-45.116316,34.628463
5619.0,-55.359657,18.679446
5620.0,-9.697811,7.706168
5621.0,21.904930,-2.011830
5622.0,5.649078,-25.338652
5623.0,21.359297,-39.291239
5624.0,44.171795,-19.900360
5625.0,43.974195,8.818306
5626.0,14.580474,18.456780
5627.0,-35.476329,21.936206
5628.0,-29.286038,29.723450
5629.0,-13.790427,18.720415
5630.0,-38.947548,-14.828305
5631.0,-35.717677,-34.296387
5632.0,-5.881917,-25.122475
5633.0,34.861553,-13.432331
5634.0,50.638315,-6.529375
5635.0,16.437646,14.519745
5636.0,18.106706,38.043902
5637.0,31.287315,31.154114
5638.0,-4.018238,2.499648
5639.0,-38.280001,-13.526961
5640.0,-54.147254,-18.332069
5641.0,-28.840647,-29.194051
5642.0,2.965076,-28.883858
5643.0,-13.408660,0.000000
5644.0,2.411240,28.901844
5645.0,46.070442,29.230419
5646.0,51.437572,18.366335
5647.0,31.201320,13.560683
5648.0,-9.013045,-2.507440
5649.0,-15.719085,-31.270683
5650.0,-2.789013,-38.210024
5651.0,-40.375828,-14.592225
5652.0,-55.093687,6.566053
5653.0,-22.301887,13.516194
5654.0,12.005991,25.295058
5655.0,34.585788,34.553482
5656.0,18.148143,14.948759
5657.0,22.636548,-18.884227
5658.0,51.993309,-30.002198
5659.0,19.966549,-22.155699
5660.0,-24.716448,-18.653052
5661.0,-40.581770,-8.917623
5662.0,-34.129189,20.137004
5663.0,-13.436686,39.783186
5664.0,-29.926302,25.671853
5665.0,-23.513875,2.039553
5666.0,33.858701,-7.817210
5667.0,50.579442,-18.960379
5668.0,35.819770,-35.171096
5669.0,14.286818,-27.684614
5670.0,4.329138,5.509992
5671.0,13.831935,26.789543
5672.0,-26.667399,24.334106
5673.0,-63.335366,21.699085
5674.0,-34.959929,18.268615
5675.0,-7.196876,-6.477836
5676.0,8.771872,-35.464053
5677.0,8.512100,-33.897590
5678.0,17.640174,-11.510578
5679.0,59.529606,1.480116
5680.0,43.506204,11.272089
5681.0,-7.450915,31.011729
5682.0,-20.174198,36.247069
5683.0,-23.128049,9.294160
5684.0,-21.447012,-19.507157
5685.0,-39.858279,-24.374839
5686.0,-46.933146,-22.801454
5687.0,10.754824,-24.561163
5688.0,41.090170,-7.545543
5689.0,28.073737,25.819920
5690.0,25.580933,37.716814
5691.0,25.039833,20.703897
5692.0,31.363326,5.258585
5693.0,-3.311044,-3.247868
5694.0,-56.415161,-23.063824
5695.0,-40.297696,-39.388178
5696.0,-17.024539,-23.249274
5697.0,-17.337687,8.756486
5698.0,-10.828984,21.813703
5699.0,5.128602,22.143161
5700.0,51.873982,27.398711
5701.0,57.784763,19.833534
5702.0,9.278664,-12.314074
5703.0,0.034275,-36.186251
5704.0,0.315669,-28.247470
5705.0,-17.087143,-12.071940
5706.0,-41.245345,-4.308070
5707.0,-59.793787,12.788997
5708.0,-15.413540,36.775064
5709.0,24.672061,34.118149
5710.0,11.595831,4.179587
5711.0,20.535722,-16.412938
5712.0,39.248963,-19.884494
5713.0,45.506231,-26.932149
5714.0,21.017321,-28.702809
5715.0,-35.882301,-2.944767
5716.0,-36.008682,29.201304
5717.0,-15.475544,32.766375
5718.0,-34.061572,18.462831
5719.0,-34.342011,10.865462
5720.0,-11.506795,-1.820123
5721.0,32.635751,-29.018029
5722.0,56.854826,-40.109056
5723.0,20.618415,-17.487224
5724.0,14.058297,8.320526
5725.0,27.538790,16.119614
5726.0,-0.309244,23.720075
5727.0,-34.112588,33.139741
5728.0,-58.420778,17.574552
5729.0,-34.984628,-17.577884
5730.0,5.260221,-33.158591
5731.0,-7.875871,-23.742566
5732.0,1.106470,-16.141017
5733.0,41.046616,-8.334733
5734.0,53.017267,17.523723
5735.0,37.985140,40.208010
5736.0,-8.751164,29.100647
5737.0,-22.096644,1.825997
5738.0,-4.208008,-10.904660
5739.0,-35.392404,-18.536461
5740.0,-54.021412,-32.909516
5741.0,-28.276239,-29.339985
5742.0,9.198875,2.959873
5743.0,40.353227,28.860982
5744.0,22.334205,27.090824
5745.0,18.614688,20.009223
5746.0,48.563270,16.522147
5747.0,24.184032,-4.208990
5748.0,-20.154890,-34.371182
5749.0,-44.449484,-37.061828
5750.0,-40.319208,-12.893602
5751.0,-11.463558,4.344951
5752.0,-24.658189,12.179893
5753.0,-25.332152,28.510855
5754.0,28.452852,36.537474
5755.0,52.003573,12.438296
5756.0,42.626778,-20.041186
5757.0,15.013960,-27.696036
5758.0,-1.650616,-22.391913
5759.0,12.724808,-22.067089
5760.0,-21.300671,-8.861547
5761.0,-62.254914,23.537107
5762.0,-41.120805,39.890872
5763.0,-10.393510,23.366995
5764.0,13.997446,3.291802
5765.0,12.488668,-5.331730
5766.0,13.453461,-20.999797
5767.0,56.073582,-38.270288
5768.0,48.089082,-26.208690
5769.0,-2.507640,7.662043
5770.0,-23.589026,24.949770
5771.0,-29.052642,23.170941
5772.0,-19.564845,24.779147
5773.0,-34.655762,19.838188
